Time,Analog_Airspeed,Analog_Altitude,SBG_PitchAngle_EU,SBG_RollAngle_EU,Nz_EU,Nx_EU,T72001_EU,T72002_EU,T27004_EU,T27002_EU,T27001_EU,SBG_YawAngle_EU
2019-06-03 15:43:34.320,130.4778,8203.8584,4.0949,-5.3555,0.8313,0.0368,2400.0,2340.0,0.414,-2.1488,4.7834,70.0277
2019-06-03 15:43:34.340,130.5989,8203.8301,4.0949,-5.3555,1.318,0.2744,2400.0,2340.0,0.3731,-2.2052,4.7807,70.0277
2019-06-03 15:43:34.360,130.5989,8203.9141,4.1101,-5.3852,0.7437,0.029,2400.0,2340.0,0.3468,-2.22,4.7966,70.0172
2019-06-03 15:43:34.380,130.5485,8203.9141,4.1101,-5.3852,1.3898,0.2091,2400.0,2340.0,0.2971,-2.2141,4.7807,70.0172
2019-06-03 15:43:34.400,130.5283,8203.9707,4.1501,-5.4474,1.3864,0.2258,2400.0,2460.0,0.2269,-2.22,4.7979,70.0019
2019-06-03 15:43:34.420,130.5485,8203.9141,4.1563,-5.4791,0.7773,0.1041,2400.0,2460.0,0.1714,-2.2171,4.794,69.9971
2019-06-03 15:43:34.440,130.609,8203.8584,4.1563,-5.4791,1.426,0.2151,2400.0,2460.0,0.148,-2.2082,4.8045,69.9971
2019-06-03 15:43:34.460,130.609,8203.8584,4.1563,-5.4791,0.6952,0.0916,2400.0,2460.0,0.1217,-2.2438,4.7926,69.9971
2019-06-03 15:43:34.480,130.5485,8203.8018,4.1838,-5.5413,1.4645,0.1265,2400.0,2460.0,0.1305,-2.2883,4.7847,69.9866
2019-06-03 15:43:34.500,130.5485,8203.7734,4.2007,-5.6186,1.3495,0.165,2400.0,2460.0,0.1042,-2.3683,4.7926,69.9748
2019-06-03 15:43:34.520,130.5283,8203.7734,4.2007,-5.6186,0.7492,0.1389,2400.0,2460.0,0.1129,-2.3772,4.8032,69.9748
2019-06-03 15:43:34.540,130.609,8203.8018,4.2007,-5.6186,1.4523,0.1244,2400.0,2460.0,0.11,-2.4335,4.8085,69.9748
2019-06-03 15:43:34.560,130.5989,8203.8584,4.2133,-5.7074,0.7292,0.1602,2400.0,2460.0,0.11,-2.4364,4.8059,69.963
2019-06-03 15:43:34.580,130.5384,8203.9141,4.2133,-5.7074,1.48,0.0896,2400.0,2460.0,0.1129,-2.392,4.7834,69.963
2019-06-03 15:43:34.600,130.5485,8203.9424,4.2491,-5.853,1.4308,0.09,2400.0,2460.0,0.1042,-2.4394,4.7966,69.9429
2019-06-03 15:43:34.620,130.5485,8203.9141,4.2602,-5.9061,0.7566,0.2305,2400.0,2460.0,0.1188,-2.4187,4.7926,69.9359
2019-06-03 15:43:34.640,130.5989,8204.0264,4.2602,-5.9061,1.4327,0.0514,2400.0,2460.0,0.1158,-2.4246,4.8045,69.9359
2019-06-03 15:43:34.660,130.6191,8203.998,4.2602,-5.9061,0.6704,0.2468,2400.0,2460.0,0.1188,-2.4246,4.8165,69.9359
2019-06-03 15:43:34.680,130.5384,8204.0264,4.2831,-6.0147,1.4856,-0.0028,2400.0,2460.0,0.11,-2.4216,4.79,69.9206
2019-06-03 15:43:34.700,130.5485,8203.9707,4.2977,-6.1324,1.4175,0.0454,2400.0,2460.0,0.0895,-2.4246,4.7926,69.9049
2019-06-03 15:43:34.720,130.6896,8203.998,4.2977,-6.1324,0.7507,0.2729,2400.0,2460.0,0.0895,-2.4039,4.794,69.9049
2019-06-03 15:43:34.740,130.9107,8203.9707,4.2977,-6.1324,1.5174,-0.0027,2400.0,2460.0,0.0808,-2.4127,4.7953,69.9049
2019-06-03 15:43:34.760,130.9207,8203.998,4.3136,-6.2569,0.7888,0.2932,2400.0,2460.0,0.0808,-2.4127,4.8072,69.8896
2019-06-03 15:43:34.780,130.8605,8204.0264,4.3136,-6.2569,1.3517,-0.0549,2400.0,2460.0,0.0808,-2.4039,4.7767,69.8896
2019-06-03 15:43:34.800,130.8605,8204.0264,4.3505,-6.4422,1.3872,0.0074,2400.0,2460.0,0.0662,-2.4098,4.786,69.866
2019-06-03 15:43:34.820,130.8605,8204.0264,4.3705,-6.5032,0.8287,0.3082,2400.0,2460.0,0.0749,-2.392,4.7754,69.8572
2019-06-03 15:43:34.840,130.9207,8204.0547,4.3705,-6.5032,1.2877,-0.043,2400.0,2460.0,0.0691,-2.3535,4.7767,69.8572
2019-06-03 15:43:34.860,130.9207,8204.0264,4.3705,-6.5032,0.8487,0.3171,2400.0,2460.0,0.0545,-2.3505,4.7873,69.8572
2019-06-03 15:43:34.880,130.8605,8203.9707,4.3918,-6.6321,1.291,-0.0703,2400.0,2460.0,0.0691,-2.2883,4.79,69.8402
2019-06-03 15:43:34.900,130.8806,8203.9141,4.408,-6.7654,1.2574,-0.0078,2400.0,2460.0,0.0545,-2.2913,4.8045,69.824
2019-06-03 15:43:34.920,130.9207,8203.9141,4.408,-6.7654,0.9182,0.31,2400.0,2460.0,0.072,-2.2764,4.7926,69.824
2019-06-03 15:43:34.940,131.0609,8203.9707,4.408,-6.7654,1.2463,-0.0396,2400.0,2460.0,0.0662,-2.2646,4.7688,69.824
2019-06-03 15:43:34.960,131.071,8204.0264,4.4284,-6.8977,1.0484,0.3265,2400.0,2460.0,0.0749,-2.2557,4.786,69.8061
2019-06-03 15:43:34.980,131.0109,8203.9707,4.4284,-6.8977,1.23,-0.0747,2400.0,2460.0,0.0662,-2.2052,4.7595,69.8061
2019-06-03 15:43:35.000,131.0309,8203.9707,4.466,-7.099,1.1871,-0.0264,2400.0,2460.0,0.0662,-2.2171,4.7979,69.7781
2019-06-03 15:43:35.020,131.0309,8203.9141,4.4863,-7.1589,1.0188,0.3299,2400.0,2460.0,0.0662,-2.2289,4.8072,69.7685
2019-06-03 15:43:35.040,131.081,8203.8857,4.4863,-7.1589,1.2078,-0.0412,2400.0,2460.0,0.0632,-2.1785,4.8138,69.7685
2019-06-03 15:43:35.060,131.081,8203.9141,4.4863,-7.1589,1.1231,0.2896,2400.0,2460.0,0.0574,-2.1903,4.7993,69.7685
2019-06-03 15:43:35.080,131.0109,8203.9141,4.5046,-7.2881,1.0628,-0.0128,2400.0,2460.0,0.0545,-2.1517,4.7529,69.7484
2019-06-03 15:43:35.100,131.0109,8203.8584,4.524,-7.4175,1.0484,0.0394,2400.0,2460.0,0.0486,-2.1636,4.7714,69.7274
2019-06-03 15:43:35.120,131.091,8203.8301,4.524,-7.4175,1.1989,0.2619,2400.0,2460.0,0.0398,-2.1458,4.7675,69.7274
2019-06-03 15:43:35.140,131.2308,8203.8857,4.524,-7.4175,1.0998,0.0156,2400.0,2460.0,0.0369,-2.1369,4.7781,69.7274
2019-06-03 15:43:35.160,131.2308,8203.8857,4.5483,-7.5399,1.1216,0.2443,2400.0,2460.0,0.0282,-2.1428,4.8006,69.7051
2019-06-03 15:43:35.180,131.1709,8203.9141,4.5779,-7.661,1.0488,0.0183,2400.0,2460.0,0.0515,-2.0566,4.7913,69.6819
2019-06-03 15:43:35.200,131.1809,8203.9707,4.5852,-7.7259,0.98,0.0476,2400.0,2460.0,0.0369,-2.0625,4.794,69.6688
2019-06-03 15:43:35.220,131.1709,8203.9707,4.6008,-7.7827,1.2204,0.2355,2400.0,2460.0,0.0545,-2.0596,4.7953,69.6553
2019-06-03 15:43:35.240,131.2408,8203.9141,4.6008,-7.7827,0.9367,0.0361,2400.0,2460.0,0.0545,-2.0596,4.7701,69.6553
2019-06-03 15:43:35.260,131.2408,8203.9141,4.6008,-7.7827,1.2614,0.2269,2400.0,2460.0,0.0486,-2.0596,4.7993,69.6553
2019-06-03 15:43:35.280,131.1709,8203.8584,4.6209,-7.9023,1.0543,0.0739,2400.0,2460.0,0.0428,-2.0596,4.7767,69.6277
2019-06-03 15:43:35.300,131.1809,8203.7178,4.6461,-8.0153,0.9101,0.1075,2400.0,2460.0,0.0515,-2.0625,4.8098,69.5971
2019-06-03 15:43:35.320,131.2408,8203.7461,4.6461,-8.0153,1.2093,0.178,2400.0,2460.0,0.0457,-2.0387,4.7926,69.5971
2019-06-03 15:43:35.340,131.3902,8203.8018,4.6461,-8.0153,0.9833,0.1003,2400.0,2460.0,0.0574,-2.0417,4.7741,69.5971
2019-06-03 15:43:35.360,131.3902,8203.8584,4.6737,-8.1239,1.2829,0.1659,2400.0,2460.0,0.0515,-2.0447,4.79,69.5643
2019-06-03 15:43:35.380,131.3305,8203.9141,4.6737,-8.1239,0.9271,0.1427,2400.0,2460.0,0.072,-2.0,4.7873,69.5643
2019-06-03 15:43:35.400,131.3305,8203.9707,4.7071,-8.2913,0.8824,0.1615,2340.0,2520.0,0.0486,-2.0268,4.794,69.5132
2019-06-03 15:43:35.420,131.3405,8203.9424,4.7179,-8.3429,1.3151,0.1107,2340.0,2520.0,0.0603,-2.0447,4.8125,69.4948
2019-06-03 15:43:35.440,131.3902,8203.9141,4.7179,-8.3429,0.9345,0.1483,2340.0,2520.0,0.0603,-2.003,4.786,69.4948
2019-06-03 15:43:35.460,131.4002,8203.9141,4.7179,-8.3429,1.3328,0.0771,2340.0,2520.0,0.0545,-2.009,4.8032,69.4948
2019-06-03 15:43:35.480,131.3305,8203.9141,4.7415,-8.4485,0.9508,0.1915,2340.0,2520.0,0.0603,-2.0,4.7767,69.4555
2019-06-03 15:43:35.500,131.3305,8203.8301,4.7695,-8.5444,0.9811,0.2087,2340.0,2520.0,0.0515,-2.006,4.7807,69.4148
2019-06-03 15:43:35.520,131.4002,8203.8301,4.7695,-8.5444,1.1904,0.087,2340.0,2520.0,0.0457,-2.003,4.794,69.4148
2019-06-03 15:43:35.540,131.5492,8203.8018,4.7695,-8.5444,0.936,0.1936,2340.0,2520.0,0.0515,-1.9792,4.7913,69.4148
2019-06-03 15:43:35.560,131.5492,8203.7734,4.7977,-8.6404,1.2411,0.0229,2340.0,2520.0,0.0369,-1.9851,4.7953,69.3707
2019-06-03 15:43:35.580,131.4897,8203.8018,4.7977,-8.6404,0.9711,0.2292,2340.0,2520.0,0.0603,-1.9792,4.7767,69.3707
2019-06-03 15:43:35.600,131.4897,8203.8857,4.834,-8.7837,1.0299,0.2528,2340.0,2520.0,0.0632,-1.9971,4.7794,69.3034
2019-06-03 15:43:35.620,131.4897,8203.8857,4.84,-8.8344,1.122,0.0166,2340.0,2520.0,0.0662,-1.9971,4.7979,69.2789
2019-06-03 15:43:35.640,131.5492,8203.9424,4.84,-8.8344,1.0958,0.2609,2340.0,2520.0,0.0603,-1.9732,4.79,69.2789
2019-06-03 15:43:35.660,131.5592,8203.998,4.84,-8.8344,1.1804,-0.0263,2340.0,2520.0,0.0457,-1.9822,4.8125,69.2789
2019-06-03 15:43:35.680,131.4897,8203.9424,4.8682,-8.9245,1.0906,0.2732,2340.0,2520.0,0.0486,-1.9703,4.7781,69.2286
2019-06-03 15:43:35.700,131.4996,8203.8857,4.8977,-9.0093,1.1583,0.2738,2340.0,2520.0,0.0428,-1.9583,4.7847,69.1757
2019-06-03 15:43:35.720,131.5592,8203.8584,4.8977,-9.0093,1.0599,0.0369,2340.0,2520.0,0.0545,-1.9673,4.7966,69.1757
2019-06-03 15:43:35.740,131.6979,8203.8857,4.8977,-9.0093,1.2259,0.2176,2340.0,2520.0,0.0603,-1.9643,4.782,69.1757
2019-06-03 15:43:35.760,131.6979,8203.9424,4.9215,-9.0934,1.0536,0.0339,2340.0,2520.0,0.0545,-2.009,4.8138,69.1198
2019-06-03 15:43:35.780,131.6385,8203.9424,4.9215,-9.0934,1.1804,0.2301,2340.0,2520.0,0.0545,-1.9524,4.7873,69.1198
2019-06-03 15:43:35.800,131.6286,8203.9707,4.96,-9.222,1.3365,0.2161,2340.0,2520.0,0.0574,-1.9524,4.8072,69.0328
2019-06-03 15:43:35.820,131.6484,8203.9141,4.9689,-9.2661,0.845,0.0695,2340.0,2520.0,0.0486,-1.9643,4.8032,69.0017
2019-06-03 15:43:35.840,131.7078,8203.9141,4.9689,-9.2661,1.3439,0.1809,2340.0,2520.0,0.0515,-1.9583,4.7913,69.0017
2019-06-03 15:43:35.860,131.7078,8203.8584,4.9689,-9.2661,0.9105,0.0763,2340.0,2520.0,0.0398,-1.9524,4.8112,69.0017
2019-06-03 15:43:35.880,131.6385,8203.8857,5.0002,-9.3444,1.3735,0.1827,2340.0,2520.0,0.0545,-1.8838,4.8125,68.9384
2019-06-03 15:43:35.900,131.6484,8203.8018,5.023,-9.4276,1.3151,0.138,2340.0,2520.0,0.0545,-1.8868,4.8218,68.8732
2019-06-03 15:43:35.920,131.7078,8203.8018,5.023,-9.4276,0.8594,0.1654,2340.0,2520.0,0.0545,-1.8719,4.8178,68.8732
2019-06-03 15:43:35.940,131.8561,8203.8584,5.023,-9.4276,1.3358,0.0683,2340.0,2520.0,0.0603,-1.8241,4.7979,68.8732
2019-06-03 15:43:35.960,131.8463,8203.8857,5.0433,-9.5135,0.9064,0.1957,2340.0,2520.0,0.0428,-1.845,4.8271,68.8046
2019-06-03 15:43:35.980,131.7968,8203.8301,5.0433,-9.5135,1.3269,0.082,2340.0,2520.0,0.0574,-1.7883,4.8257,68.8046
2019-06-03 15:43:36.000,131.7968,8203.8301,5.0841,-9.6305,1.3006,0.064,2340.0,2520.0,0.0545,-1.7704,4.839,68.6944
2019-06-03 15:43:36.020,131.8067,8203.8584,5.1028,-9.6691,0.9116,0.2126,2340.0,2520.0,0.0428,-1.7316,4.8257,68.656
2019-06-03 15:43:36.040,131.8561,8203.9141,5.1028,-9.6691,1.2707,0.0262,2340.0,2520.0,0.0486,-1.6149,4.8165,68.656
2019-06-03 15:43:36.060,131.866,8203.9141,5.1028,-9.6691,1.0048,0.2631,2340.0,2520.0,0.0311,-1.6179,4.8257,68.656
2019-06-03 15:43:36.080,131.787,8203.9424,5.1282,-9.7467,1.1982,0.0348,2340.0,2520.0,0.0545,-1.549,4.831,68.5795
2019-06-03 15:43:36.100,131.8067,8203.8857,5.1472,-9.8208,1.1963,0.0095,2340.0,2520.0,0.0486,-1.534,4.8376,68.5012
2019-06-03 15:43:36.120,131.8759,8203.8301,5.1472,-9.8208,1.1612,0.2703,2340.0,2520.0,0.0574,-1.534,4.8496,68.5012
2019-06-03 15:43:36.140,132.0041,8203.8584,5.1472,-9.8208,1.0898,0.0114,2340.0,2520.0,0.0515,-1.528,4.8204,68.5012
2019-06-03 15:43:36.160,132.0139,8203.9141,5.1736,-9.8875,1.1675,0.2588,2340.0,2520.0,0.0486,-1.528,4.835,68.4212
2019-06-03 15:43:36.180,131.9646,8203.9707,5.1736,-9.8875,0.9615,0.0239,2340.0,2520.0,0.0457,-1.4831,4.8324,68.4212
2019-06-03 15:43:36.200,131.9449,8203.998,5.211,-9.9826,1.0114,0.0176,2340.0,2520.0,0.0486,-1.4771,4.8429,68.2975
2019-06-03 15:43:36.220,131.9548,8203.998,5.231,-10.0066,1.2182,0.2299,2340.0,2520.0,0.0457,-1.4801,4.8416,68.2551
2019-06-03 15:43:36.240,132.0139,8203.998,5.231,-10.0066,1.0007,0.0663,2340.0,2520.0,0.0574,-1.4741,4.831,68.2551
2019-06-03 15:43:36.260,132.0238,8203.9424,5.231,-10.0066,1.2119,0.2224,2340.0,2520.0,0.0486,-1.4711,4.8271,68.2551
2019-06-03 15:43:36.280,131.9548,8203.9707,5.2521,-10.0639,0.8609,0.097,2340.0,2520.0,0.0574,-1.4771,4.8138,68.1716
2019-06-03 15:43:36.300,131.9548,8203.9424,5.2776,-10.1207,0.8783,0.0929,2340.0,2520.0,0.0545,-1.4771,4.8271,68.0851
2019-06-03 15:43:36.320,132.0238,8203.9424,5.2776,-10.1207,1.355,0.1363,2340.0,2520.0,0.0457,-1.4771,4.8429,68.0851
2019-06-03 15:43:36.340,132.1615,8203.9707,5.2776,-10.1207,0.9604,0.1691,2340.0,2520.0,0.0428,-1.4741,4.8337,68.0851
2019-06-03 15:43:36.360,132.1615,8204.0547,5.3115,-10.1701,1.2999,0.1294,2340.0,2520.0,0.0252,-1.4771,4.8403,67.9981
2019-06-03 15:43:36.380,132.1221,8203.998,5.3115,-10.1701,0.7995,0.1943,2340.0,2520.0,0.0369,-1.4681,4.8297,67.9981
2019-06-03 15:43:36.400,132.1221,8203.9707,5.3449,-10.2505,0.9415,0.197,2400.0,2400.0,0.0369,-1.4681,4.8138,67.8648
2019-06-03 15:43:36.420,132.1123,8203.998,5.3579,-10.2768,1.2759,0.0156,2400.0,2400.0,0.0398,-1.4741,4.831,67.8193
2019-06-03 15:43:36.440,132.1713,8203.9707,5.3579,-10.2768,0.9867,0.2524,2400.0,2400.0,0.0486,-1.4741,4.8271,67.8193
2019-06-03 15:43:36.460,132.1713,8203.9424,5.3579,-10.2768,1.2836,0.0571,2400.0,2400.0,0.0486,-1.4891,4.8456,67.8193
2019-06-03 15:43:36.480,132.1123,8203.9707,5.3847,-10.3277,0.9889,0.2719,2400.0,2400.0,0.0486,-1.4861,4.8204,67.731
2019-06-03 15:43:36.500,132.1123,8203.8857,5.4148,-10.3766,1.0144,0.2833,2400.0,2400.0,0.0545,-1.4801,4.8112,67.6409
2019-06-03 15:43:36.520,132.1123,8203.8857,5.4148,-10.3766,1.2429,-0.0507,2400.0,2400.0,0.0398,-1.4831,4.8204,67.6409
2019-06-03 15:43:36.540,132.1713,8203.8018,5.4148,-10.3766,1.0599,0.3218,2400.0,2400.0,0.0457,-1.4261,4.8191,67.6409
2019-06-03 15:43:36.560,132.1713,8203.9141,5.4447,-10.4245,1.1483,-0.0048,2400.0,2400.0,0.0428,-1.4411,4.8403,67.5505
2019-06-03 15:43:36.580,132.1123,8203.9707,5.4661,-10.477,1.0858,0.3052,2400.0,2400.0,0.0486,-1.4561,4.8284,67.4591
2019-06-03 15:43:36.600,132.1025,8204.0264,5.4854,-10.4993,1.1753,0.2877,2400.0,2400.0,0.0457,-1.4591,4.7979,67.4145
2019-06-03 15:43:36.620,132.1123,8204.0547,5.4932,-10.529,1.0861,-0.0541,2400.0,2400.0,0.0398,-1.4621,4.8165,67.3695
2019-06-03 15:43:36.640,132.1811,8204.083,5.4932,-10.529,1.1424,0.334,2400.0,2400.0,0.0428,-1.4591,4.8032,67.3695
2019-06-03 15:43:36.660,132.1811,8204.0264,5.4932,-10.529,1.0913,0.0161,2400.0,2400.0,0.0428,-1.4711,4.8284,67.3695
2019-06-03 15:43:36.680,132.1123,8203.9424,5.5226,-10.5764,1.2718,0.2875,2400.0,2400.0,0.0398,-1.4651,4.8138,67.279
2019-06-03 15:43:36.700,132.1221,8203.8857,5.5481,-10.6252,1.3043,0.2431,2400.0,2400.0,0.0457,-1.4621,4.8019,67.1894
2019-06-03 15:43:36.720,132.1025,8203.8857,5.5481,-10.6252,0.9759,-0.0056,2400.0,2400.0,0.0282,-1.4621,4.8072,67.1894
2019-06-03 15:43:36.740,132.1713,8203.9141,5.5481,-10.6252,1.3195,0.2594,2400.0,2400.0,0.0311,-1.4591,4.7979,67.1894
2019-06-03 15:43:36.760,132.1615,8203.9141,5.5683,-10.6772,0.9881,0.0891,2400.0,2400.0,0.0311,-1.4651,4.8231,67.0998
2019-06-03 15:43:36.780,132.1123,8203.8857,5.5683,-10.6772,1.2533,0.2369,2400.0,2400.0,0.0457,-1.4591,4.8098,67.0998
2019-06-03 15:43:36.800,132.1123,8203.8301,5.6072,-10.7504,1.3594,0.1756,2400.0,2400.0,0.0457,-1.4231,4.7913,66.9656
2019-06-03 15:43:36.820,132.1123,8203.8301,5.6174,-10.7777,0.9193,0.0538,2400.0,2400.0,0.0369,-1.4411,4.8138,66.9214
2019-06-03 15:43:36.840,132.1713,8203.8857,5.6174,-10.7777,1.3665,0.1904,2400.0,2400.0,0.034,-1.4381,4.8019,66.9214
2019-06-03 15:43:36.860,132.1909,8203.9424,5.6174,-10.7777,0.9068,0.1335,2400.0,2400.0,0.0165,-1.4381,4.8138,66.9214
2019-06-03 15:43:36.880,132.1025,8203.9424,5.6446,-10.8265,1.1963,0.1444,2400.0,2400.0,0.0135,-1.4411,4.8032,66.8353
2019-06-03 15:43:36.900,132.1123,8203.8584,5.663,-10.8783,1.3894,0.1027,2400.0,2400.0,0.0282,-1.4351,4.7953,66.7492
2019-06-03 15:43:36.920,132.1713,8203.8857,5.663,-10.8783,0.8576,0.1521,2400.0,2400.0,0.0165,-1.4411,4.8032,66.7492
2019-06-03 15:43:36.940,132.3086,8203.8584,5.663,-10.8783,1.3805,0.0842,2400.0,2400.0,0.0369,-1.4321,4.7979,66.7492
2019-06-03 15:43:36.960,132.3086,8203.9141,5.68,-10.932,0.97,0.1868,2400.0,2400.0,0.0282,-1.4381,4.8244,66.664
2019-06-03 15:43:36.980,132.2596,8203.9424,5.68,-10.932,1.2596,0.0868,2400.0,2400.0,0.0252,-1.4321,4.8191,66.664
2019-06-03 15:43:37.000,132.2596,8203.998,5.7169,-11.0092,1.325,0.0546,2400.0,2400.0,0.0252,-1.4051,4.7993,66.5333
2019-06-03 15:43:37.020,132.2596,8203.9424,5.7169,-11.0092,0.9641,0.2256,2400.0,2400.0,0.0194,-1.4111,4.8165,66.5333
2019-06-03 15:43:37.040,132.3086,8204.0547,5.7169,-11.0092,1.2962,0.0485,2400.0,2400.0,0.034,-1.3871,4.8085,66.5333
2019-06-03 15:43:37.060,132.3282,8203.998,5.7169,-11.0092,1.0739,0.2583,2400.0,2400.0,0.0194,-1.372,4.8112,66.5333
2019-06-03 15:43:37.080,132.2596,8203.9141,5.7515,-11.0865,1.1327,0.0304,2400.0,2400.0,0.0194,-1.366,4.8085,66.4078
2019-06-03 15:43:37.100,132.2694,8203.8857,5.7694,-11.1421,1.2418,0.0161,2400.0,2400.0,0.0282,-1.336,4.7926,66.3269
2019-06-03 15:43:37.120,132.3282,8203.9424,5.7694,-11.1421,0.9759,0.2768,2400.0,2400.0,0.0223,-1.354,4.8125,66.3269
2019-06-03 15:43:37.140,132.4652,8203.9424,5.7694,-11.1421,1.1472,0.0195,2400.0,2400.0,0.0282,-1.324,4.7887,66.3269
2019-06-03 15:43:37.160,132.4652,8203.9707,5.7909,-11.1993,1.0747,0.2936,2400.0,2400.0,0.0282,-1.315,4.8178,66.2456
2019-06-03 15:43:37.180,132.4066,8204.0264,5.7909,-11.1993,1.0798,0.0189,2400.0,2400.0,0.0165,-1.312,4.8072,66.2456
2019-06-03 15:43:37.200,132.4261,8203.998,5.8207,-11.2778,1.1679,0.0098,2400.0,2400.0,0.0223,-1.2819,4.794,66.1267
2019-06-03 15:43:37.220,132.4261,8203.9141,5.8381,-11.3003,1.156,0.3029,2400.0,2400.0,0.0077,-1.2969,4.8019,66.0874
2019-06-03 15:43:37.240,132.4848,8203.9707,5.8381,-11.3003,1.0969,0.0074,2400.0,2400.0,0.0282,-1.2879,4.7913,66.0874
2019-06-03 15:43:37.260,132.4848,8203.9707,5.8381,-11.3003,1.085,0.2922,2400.0,2400.0,0.0077,-1.2849,4.79,66.0874
2019-06-03 15:43:37.280,132.4163,8203.9707,5.8549,-11.3547,1.021,0.0386,2400.0,2400.0,0.0165,-1.2879,4.7966,66.0113
2019-06-03 15:43:37.300,132.4163,8203.9707,5.8741,-11.4063,1.1509,0.0201,2400.0,2400.0,0.0048,-1.2849,4.7714,65.937
2019-06-03 15:43:37.320,132.3968,8203.998,5.8741,-11.4063,1.1919,0.3042,2400.0,2400.0,0.0077,-1.2999,4.7926,65.937
2019-06-03 15:43:37.340,132.4848,8203.998,5.8741,-11.4063,0.9671,0.0435,2400.0,2400.0,0.0106,-1.2969,4.7767,65.937
2019-06-03 15:43:37.360,132.475,8203.9707,5.8999,-11.4557,1.2093,0.2323,2400.0,2400.0,0.0282,-1.327,4.794,65.8631
2019-06-03 15:43:37.380,132.4163,8204.0264,5.8999,-11.4557,0.994,0.0384,2400.0,2400.0,0.0194,-1.312,4.7926,65.8631
2019-06-03 15:43:37.400,132.4163,8204.0264,5.9309,-11.5276,1.0647,0.0524,2400.0,2340.0,0.0223,-1.2669,4.7754,65.7547
2019-06-03 15:43:37.420,132.4163,8204.0264,5.9465,-11.549,1.2322,0.2515,2400.0,2340.0,0.0018,-1.315,4.7887,65.7184
2019-06-03 15:43:37.440,132.475,8204.0547,5.9465,-11.549,0.97,0.077,2400.0,2340.0,0.0135,-1.3059,4.7675,65.7184
2019-06-03 15:43:37.460,132.475,8204.0264,5.9465,-11.549,1.1975,0.1933,2400.0,2340.0,0.0135,-1.321,4.7648,65.7184
2019-06-03 15:43:37.480,132.4163,8203.9424,5.9614,-11.6013,0.973,0.093,2400.0,2340.0,-0.0011,-1.351,4.7648,65.6485
2019-06-03 15:43:37.500,132.4261,8203.8018,5.984,-11.6452,1.0218,0.093,2400.0,2340.0,0.0048,-1.345,4.7463,65.5816
2019-06-03 15:43:37.520,132.4066,8203.8301,5.984,-11.6452,1.2711,0.2005,2400.0,2340.0,-0.0186,-1.3901,4.7728,65.5816
2019-06-03 15:43:37.540,132.475,8203.8584,5.984,-11.6452,0.9197,0.0854,2400.0,2340.0,-0.0128,-1.3781,4.7728,65.5816
2019-06-03 15:43:37.560,132.4652,8203.9141,6.0088,-11.69,1.4079,0.1552,2400.0,2340.0,-0.0274,-1.3961,4.7622,65.5156
2019-06-03 15:43:37.580,132.4066,8203.998,6.0088,-11.69,0.8731,0.1277,2400.0,2340.0,-0.0712,-1.4171,4.7516,65.5156
2019-06-03 15:43:37.600,132.4066,8203.998,6.036,-11.7599,0.9278,0.1404,2400.0,2340.0,-0.0683,-1.4171,4.7291,65.4203
2019-06-03 15:43:37.620,132.4261,8203.998,6.0482,-11.7836,1.4334,0.1534,2400.0,2340.0,-0.1092,-1.4531,4.737,65.3893
2019-06-03 15:43:37.640,132.475,8203.998,6.0482,-11.7836,0.7581,0.1649,2400.0,2340.0,-0.1268,-1.4501,4.745,65.3893
2019-06-03 15:43:37.660,132.4946,8204.0264,6.0482,-11.7836,1.4974,0.0695,2400.0,2340.0,-0.1589,-1.5011,4.745,65.3893
2019-06-03 15:43:37.680,132.4163,8204.083,6.0655,-11.8332,0.7892,0.2021,2400.0,2340.0,-0.2086,-1.558,4.7476,65.3298
2019-06-03 15:43:37.700,132.4066,8204.0547,6.0911,-11.8795,0.8709,0.2257,2400.0,2340.0,-0.2203,-1.561,4.7344,65.2682
2019-06-03 15:43:37.720,132.4163,8204.0547,6.0911,-11.8795,1.5103,0.0685,2400.0,2340.0,-0.2641,-1.6359,4.7331,65.2682
2019-06-03 15:43:37.740,132.475,8204.083,6.0911,-11.8795,0.7226,0.2463,2400.0,2340.0,-0.2729,-1.6478,4.7344,65.2682
2019-06-03 15:43:37.760,132.475,8204.0547,6.1151,-11.9298,1.541,-0.02,2400.0,2340.0,-0.3051,-1.6957,4.7331,65.2083
2019-06-03 15:43:37.780,132.4261,8204.0264,6.1151,-11.9298,0.8798,0.2895,2400.0,2340.0,-0.3255,-1.7435,4.7436,65.2083
2019-06-03 15:43:37.800,132.4261,8204.0264,6.1428,-12.0124,0.9375,0.2913,2400.0,2340.0,-0.3401,-1.7465,4.7238,65.1187
2019-06-03 15:43:37.820,132.4163,8203.998,6.1457,-12.0452,1.3602,0.0116,2400.0,2340.0,-0.3869,-1.7943,4.7331,65.0912
2019-06-03 15:43:37.840,132.475,8203.998,6.1457,-12.0452,0.8032,0.3225,2400.0,2340.0,-0.4074,-1.7943,4.7198,65.0912
2019-06-03 15:43:37.860,132.475,8203.9707,6.1457,-12.0452,1.3543,-0.073,2400.0,2340.0,-0.422,-1.8361,4.7158,65.0912
2019-06-03 15:43:37.880,132.4163,8203.9707,6.1644,-12.1038,0.963,0.3284,2400.0,2340.0,-0.4483,-1.842,4.7185,65.0335
2019-06-03 15:43:37.900,132.4163,8203.8301,6.1889,-12.1623,0.9763,0.3534,2400.0,2340.0,-0.4454,-1.8271,4.7198,64.9758
